ip.dst,ip.src,tcp.dstport,tcp.srcport,tcp.window_size_value,tcp.flags
192.168.4.133,192.168.4.1,48984,3001,227,0x0010
192.168.4.133,192.168.4.1,48984,3001,227,0x0011
192.168.4.133,192.168.4.1,48984,3001,227,0x0014
192.168.4.1,192.168.4.133,3001,48998,64240,0x0002
192.168.4.133,192.168.4.1,48998,3001,28960,0x0012
192.168.4.133,192.168.4.20,52646,3001,28960,0x0012
192.168.4.1,192.168.4.133,3001,48998,502,0x0010
192.168.4.20,192.168.4.133,3001,52646,502,0x0010
192.168.4.1,192.168.4.133,3001,48998,502,0x0018
192.168.4.20,192.168.4.133,3001,52646,502,0x0018
192.168.4.133,192.168.4.21,44532,3001,453,0x0010
192.168.4.133,192.168.4.21,44532,3001,453,0x0011
192.168.4.133,192.168.4.21,44532,3001,453,0x0014
192.168.4.133,192.168.4.1,48998,3001,227,0x0010
192.168.4.21,192.168.4.133,3001,44538,64240,0x0002
192.168.4.133,192.168.4.1,48998,3001,227,0x0011
192.168.4.133,192.168.4.1,48998,3001,227,0x0014
192.168.4.1,192.168.4.133,3001,49012,64240,0x0002
192.168.4.133,192.168.4.1,49012,3001,28960,0x0012
192.168.4.1,192.168.4.133,3001,49012,502,0x0010
192.168.4.1,192.168.4.133,3001,49012,502,0x0018
192.168.4.133,192.168.4.21,44538,3001,28960,0x0012
192.168.4.133,192.168.4.20,52646,3001,453,0x0010
192.168.4.21,192.168.4.133,3001,44538,502,0x0010
192.168.4.21,192.168.4.133,3001,44538,502,0x0018
192.168.4.133,192.168.4.1,49012,3001,227,0x0010
192.168.4.133,192.168.4.1,49012,3001,227,0x0010
192.168.4.133,192.168.4.1,49012,3001,227,0x0018
192.168.4.133,192.168.4.1,49012,3001,227,0x0011
192.168.4.133,192.168.4.20,52646,3001,453,0x0011
192.168.4.133,192.168.4.20,52646,3001,453,0x0014
192.168.4.1,192.168.4.133,3001,49012,502,0x0010
192.168.4.1,192.168.4.133,3001,49012,502,0x0011
192.168.4.1,192.168.4.133,3001,49018,64240,0x0002
192.168.4.20,192.168.4.133,3001,52650,64240,0x0002
192.168.4.133,192.168.4.1,49018,3001,28960,0x0012
192.168.4.133,192.168.4.1,49012,3001,227,0x0010
192.168.4.133,192.168.4.21,44538,3001,453,0x0010
192.168.4.133,192.168.4.77,54754,5555,43440,0x0012
192.168.4.133,192.168.4.77,41716,5555,679,0x0011
192.168.4.133,192.168.4.21,44538,3001,453,0x0011
192.168.4.133,192.168.4.21,44538,3001,453,0x0014
192.168.4.1,192.168.4.133,3001,49018,502,0x0010
192.168.4.77,192.168.4.133,5555,54754,502,0x0010
192.168.4.77,192.168.4.133,5555,41716,502,0x0010
192.168.4.1,192.168.4.133,3001,49018,502,0x0018
192.168.4.77,192.168.4.133,5555,54754,502,0x0018
192.168.4.21,192.168.4.133,3001,44552,64240,0x0002
192.168.4.133,192.168.4.20,52650,3001,28960,0x0012
192.168.4.133,192.168.4.1,49018,3001,235,0x0010
192.168.4.20,192.168.4.133,3001,52650,502,0x0010
192.168.4.20,192.168.4.133,3001,52650,502,0x0018
192.168.4.133,192.168.4.21,44552,3001,28960,0x0012
192.168.4.21,192.168.4.133,3001,44552,502,0x0010
192.168.4.21,192.168.4.133,3001,44552,502,0x0018
192.168.4.133,192.168.4.20,52650,3001,453,0x0010
192.168.4.133,192.168.4.20,52650,3001,453,0x0011
192.168.4.133,192.168.4.20,52650,3001,453,0x0014
192.168.4.133,192.168.4.77,54754,5555,679,0x0011
192.168.4.133,192.168.4.77,54754,5555,679,0x0014
192.168.4.20,192.168.4.133,3001,52666,64240,0x0002
192.168.4.77,192.168.4.133,5555,54760,64240,0x0002
192.168.4.133,192.168.4.77,54754,5555,679,0x0010
192.168.4.77,192.168.4.133,5555,54754,0,0x0004
192.168.4.75,192.168.4.133,49152,51680,502,0x0011
192.168.4.75,192.168.4.133,49152,51696,64240,0x0002
192.168.4.133,192.168.4.21,44552,3001,453,0x0010
192.168.4.133,192.168.4.21,44552,3001,453,0x0011
192.168.4.133,192.168.4.21,44552,3001,453,0x0014
192.168.4.133,192.168.4.1,49018,3001,235,0x0018
192.168.4.1,192.168.4.133,3001,49018,498,0x0010
192.168.4.21,192.168.4.133,3001,44568,64240,0x0002
192.168.4.133,192.168.4.20,52666,3001,28960,0x0012
192.168.4.133,192.168.4.77,54760,5555,43440,0x0012
192.168.4.20,192.168.4.133,3001,52666,502,0x0010
192.168.4.77,192.168.4.133,5555,54760,502,0x0010
192.168.4.1,192.168.4.133,3001,49018,501,0x0018
192.168.4.20,192.168.4.133,3001,52666,502,0x0018
192.168.4.77,192.168.4.133,5555,54760,502,0x0018
192.168.4.133,192.168.4.21,44568,3001,28960,0x0012
192.168.4.21,192.168.4.133,3001,44568,502,0x0010
192.168.4.21,192.168.4.133,3001,44568,502,0x0018
192.168.4.133,192.168.4.1,49018,3001,235,0x0018
192.168.4.133,192.168.4.1,49018,3001,235,0x0011
192.168.4.133,192.168.4.1,49018,3001,235,0x0014
192.168.4.1,192.168.4.133,3001,49020,64240,0x0002
192.168.4.133,192.168.4.1,49020,3001,28960,0x0012
192.168.4.1,192.168.4.133,3001,49020,502,0x0010
192.168.4.1,192.168.4.133,3001,49020,502,0x0018
192.168.4.133,192.168.4.77,54760,5555,696,0x0010
192.168.4.133,192.168.4.77,54760,5555,696,0x0011
192.168.4.133,192.168.4.77,54760,5555,696,0x0014
192.168.4.133,192.168.4.20,52666,3001,453,0x0010
192.168.4.133,192.168.4.20,52666,3001,453,0x0011
192.168.4.133,192.168.4.20,52666,3001,453,0x0014
192.168.4.133,192.168.4.1,49020,3001,235,0x0010
192.168.4.77,192.168.4.133,5555,54766,64240,0x0002
192.168.4.20,192.168.4.133,3001,52678,64240,0x0002
192.168.4.133,192.168.4.21,44568,3001,453,0x0010
192.168.4.133,192.168.4.21,44568,3001,453,0x0010
192.168.4.133,192.168.4.21,44568,3001,453,0x0011
192.168.4.133,192.168.4.21,44568,3001,453,0x0014
192.168.4.21,192.168.4.133,3001,44584,64240,0x0002
192.168.4.133,192.168.4.20,52678,3001,28960,0x0012
192.168.4.20,192.168.4.133,3001,52678,502,0x0010
192.168.4.20,192.168.4.133,3001,52678,502,0x0018
192.168.4.133,192.168.4.21,44584,3001,28960,0x0012
192.168.4.133,192.168.4.77,54766,5555,43440,0x0012
192.168.4.21,192.168.4.133,3001,44584,502,0x0010
192.168.4.77,192.168.4.133,5555,54766,502,0x0010
192.168.4.21,192.168.4.133,3001,44584,502,0x0018
192.168.4.77,192.168.4.133,5555,54766,502,0x0018
192.168.4.77,192.168.4.133,9080,40748,502,0x0011
192.168.4.77,192.168.4.133,9080,40762,64240,0x0002
192.168.4.133,192.168.4.20,52678,3001,453,0x0010
192.168.4.133,192.168.4.20,52678,3001,453,0x0010
192.168.4.133,192.168.4.20,52678,3001,453,0x0011
192.168.4.133,192.168.4.20,52678,3001,453,0x0014
192.168.4.133,192.168.4.1,49020,3001,235,0x0018
192.168.4.133,192.168.4.21,44584,3001,453,0x0010
192.168.4.133,192.168.4.21,44584,3001,453,0x0011
192.168.4.133,192.168.4.21,44584,3001,453,0x0014
192.168.4.1,192.168.4.133,3001,49020,498,0x0010
192.168.4.20,192.168.4.133,3001,52680,64240,0x0002
192.168.4.133,192.168.4.77,54766,5555,679,0x0010
192.168.4.1,192.168.4.133,3001,49020,501,0x0018
192.168.4.21,192.168.4.133,3001,44598,64240,0x0002
192.168.4.133,192.168.4.1,49020,3001,235,0x0018
192.168.4.133,192.168.4.1,49020,3001,235,0x0011
192.168.4.133,192.168.4.1,49020,3001,235,0x0014
192.168.4.133,192.168.4.20,52680,3001,28960,0x0012
192.168.4.133,192.168.4.77,54766,5555,679,0x0018
192.168.4.133,192.168.4.77,40748,9080,1358,0x0011
192.168.4.133,192.168.4.77,40762,9080,65535,0x0012
192.168.4.1,192.168.4.133,3001,49020,501,0x0018
192.168.4.20,192.168.4.133,3001,52680,502,0x0010
192.168.4.77,192.168.4.133,5555,54766,502,0x0010
192.168.4.77,192.168.4.133,9080,40748,502,0x0010
192.168.4.77,192.168.4.133,9080,40762,502,0x0010
192.168.4.1,192.168.4.133,3001,49034,64240,0x0002
192.168.4.20,192.168.4.133,3001,52680,502,0x0018
192.168.4.133,192.168.4.77,54766,5555,679,0x0018
192.168.4.77,192.168.4.133,5555,54766,502,0x0010
192.168.4.77,192.168.4.133,9080,40762,502,0x0018
192.168.4.133,192.168.4.1,49020,3001,0,0x0004
192.168.4.133,192.168.4.1,49034,3001,28960,0x0012
192.168.4.133,192.168.4.21,44598,3001,28960,0x0012
192.168.4.1,192.168.4.133,3001,49034,502,0x0010
192.168.4.21,192.168.4.133,3001,44598,502,0x0010
192.168.4.1,192.168.4.133,3001,49034,502,0x0018
192.168.4.21,192.168.4.133,3001,44598,502,0x0018
192.168.4.133,192.168.4.20,52680,3001,453,0x0010
192.168.4.133,192.168.4.1,49034,3001,235,0x0010
192.168.4.133,192.168.4.20,52680,3001,453,0x0011
192.168.4.133,192.168.4.20,52680,3001,453,0x0014
192.168.4.20,192.168.4.133,3001,52696,64240,0x0002
192.168.4.133,192.168.4.21,44598,3001,453,0x0010
192.168.4.133,192.168.4.21,44598,3001,453,0x0011
192.168.4.133,192.168.4.21,44598,3001,453,0x0014
192.168.4.21,192.168.4.133,3001,44604,64240,0x0002
192.168.4.133,192.168.4.77,40762,9080,1358,0x0010
192.168.4.133,192.168.4.20,52696,3001,28960,0x0012
192.168.4.133,192.168.4.21,44604,3001,28960,0x0012
192.168.4.20,192.168.4.133,3001,52696,502,0x0010
192.168.4.21,192.168.4.133,3001,44604,502,0x0010
192.168.4.20,192.168.4.133,3001,52696,502,0x0018
192.168.4.21,192.168.4.133,3001,44604,502,0x0018
192.168.4.133,192.168.4.1,49034,3001,235,0x0018
192.168.4.133,192.168.4.20,52696,3001,453,0x0010
192.168.4.133,192.168.4.20,52696,3001,453,0x0018
192.168.4.133,192.168.4.20,52696,3001,453,0x0011
192.168.4.1,192.168.4.133,3001,49034,498,0x0010
192.168.4.20,192.168.4.133,3001,52696,502,0x0010
192.168.4.133,192.168.4.21,44604,3001,453,0x0010
192.168.4.133,192.168.4.21,44604,3001,453,0x0018
192.168.4.133,192.168.4.21,44604,3001,453,0x0011
192.168.4.21,192.168.4.133,3001,44604,502,0x0010
192.168.4.1,192.168.4.133,3001,49034,501,0x0018
192.168.4.20,192.168.4.133,3001,52696,502,0x0011
192.168.4.20,192.168.4.133,3001,52710,64240,0x0002
192.168.4.21,192.168.4.133,3001,44604,502,0x0011
192.168.4.21,192.168.4.133,3001,44606,64240,0x0002
192.168.4.133,192.168.4.1,49034,3001,235,0x0018
192.168.4.133,192.168.4.1,49034,3001,235,0x0011
192.168.4.133,192.168.4.1,49034,3001,235,0x0014
192.168.4.1,192.168.4.133,3001,49034,501,0x0018
192.168.4.1,192.168.4.133,3001,49050,64240,0x0002
192.168.4.133,192.168.4.1,49034,3001,0,0x0004
192.168.4.133,192.168.4.1,49050,3001,28960,0x0012
192.168.4.133,192.168.4.20,52696,3001,453,0x0010
192.168.4.133,192.168.4.20,52710,3001,28960,0x0012
192.168.4.133,192.168.4.21,44606,3001,28960,0x0012
192.168.4.133,192.168.4.21,44604,3001,453,0x0010
192.168.4.1,192.168.4.133,3001,49050,502,0x0010
192.168.4.20,192.168.4.133,3001,52710,502,0x0010
192.168.4.21,192.168.4.133,3001,44606,502,0x0010
192.168.4.1,192.168.4.133,3001,49050,502,0x0018
192.168.4.20,192.168.4.133,3001,52710,502,0x0018
192.168.4.133,192.168.4.75,51696,49152,65535,0x0012
192.168.4.133,192.168.4.75,51680,49152,4117,0x0010
192.168.4.75,192.168.4.133,49152,51696,502,0x0010
192.168.4.21,192.168.4.133,3001,44606,502,0x0018
192.168.4.75,192.168.4.133,49152,51696,502,0x0018
192.168.4.133,192.168.4.1,49050,3001,235,0x0010
192.168.4.133,192.168.4.21,44606,3001,470,0x0010
192.168.4.133,192.168.4.20,52710,3001,470,0x0010
192.168.4.133,192.168.4.75,51680,49152,4117,0x0011
192.168.4.75,192.168.4.133,49152,51680,502,0x0010
192.168.4.133,192.168.4.75,51696,49152,4117,0x0010
192.168.4.133,192.168.4.1,49050,3001,235,0x0018
192.168.4.1,192.168.4.133,3001,49050,498,0x0010
192.168.4.1,192.168.4.133,3001,49050,501,0x0018
192.168.4.133,192.168.4.75,51696,49152,4117,0x0014
192.168.4.75,192.168.4.133,49152,51710,64240,0x0002
192.168.4.133,192.168.4.1,49050,3001,235,0x0018
192.168.4.133,192.168.4.1,49050,3001,235,0x0011
192.168.4.133,192.168.4.1,49050,3001,235,0x0014
192.168.4.1,192.168.4.133,3001,49050,501,0x0018
192.168.4.1,192.168.4.133,3001,49064,64240,0x0002
192.168.4.133,192.168.4.1,49050,3001,0,0x0004
192.168.4.133,192.168.4.1,49064,3001,28960,0x0012
192.168.4.1,192.168.4.133,3001,49064,502,0x0010
192.168.4.1,192.168.4.133,3001,49064,502,0x0018
192.168.4.133,192.168.4.1,49064,3001,235,0x0010
192.168.4.133,192.168.4.75,51710,49152,65535,0x0012
192.168.4.75,192.168.4.133,49152,51710,502,0x0010
192.168.4.75,192.168.4.133,49152,51710,502,0x0018
192.168.4.133,192.168.4.21,44606,3001,470,0x0018
192.168.4.21,192.168.4.133,3001,44606,498,0x0010
192.168.4.21,192.168.4.133,3001,44606,501,0x0018
192.168.4.133,192.168.4.20,52710,3001,470,0x0018
192.168.4.20,192.168.4.133,3001,52710,498,0x0010
192.168.4.133,192.168.4.75,51710,49152,4117,0x0010
192.168.4.133,192.168.4.75,51710,49152,4117,0x0010
192.168.4.133,192.168.4.1,49064,3001,235,0x0018
192.168.4.1,192.168.4.133,3001,49064,498,0x0010
192.168.4.20,192.168.4.133,3001,52710,501,0x0018
192.168.4.1,192.168.4.133,3001,49064,501,0x0018
192.168.4.133,192.168.4.21,44606,3001,470,0x0018
192.168.4.133,192.168.4.21,44606,3001,470,0x0011
192.168.4.133,192.168.4.21,44606,3001,470,0x0014
192.168.4.21,192.168.4.133,3001,44610,64240,0x0002
192.168.4.133,192.168.4.1,49064,3001,235,0x0018
192.168.4.133,192.168.4.1,49064,3001,235,0x0011
192.168.4.133,192.168.4.1,49064,3001,235,0x0014
192.168.4.133,192.168.4.75,51710,49152,4117,0x0014
192.168.4.1,192.168.4.133,3001,49064,501,0x0018
192.168.4.1,192.168.4.133,3001,49070,64240,0x0002
192.168.4.75,192.168.4.133,49152,51720,64240,0x0002
192.168.4.133,192.168.4.20,52710,3001,470,0x0010
192.168.4.133,192.168.4.20,52710,3001,470,0x0018
192.168.4.133,192.168.4.20,52710,3001,470,0x0011
192.168.4.133,192.168.4.20,52710,3001,470,0x0014
192.168.4.133,192.168.4.1,49064,3001,0,0x0004
192.168.4.133,192.168.4.1,49070,3001,28960,0x0012
192.168.4.1,192.168.4.133,3001,49070,502,0x0010
192.168.4.20,192.168.4.133,3001,52714,64240,0x0002
192.168.4.1,192.168.4.133,3001,49070,502,0x0018
192.168.4.133,192.168.4.21,44610,3001,28960,0x0012
192.168.4.21,192.168.4.133,3001,44610,502,0x0010
192.168.4.21,192.168.4.133,3001,44610,502,0x0018
192.168.4.133,192.168.4.1,49070,3001,235,0x0010
192.168.4.133,192.168.4.20,52714,3001,28960,0x0012
192.168.4.133,192.168.4.21,44610,3001,470,0x0010
192.168.4.20,192.168.4.133,3001,52714,502,0x0010
192.168.4.20,192.168.4.133,3001,52714,502,0x0018
192.168.4.133,192.168.4.75,51720,49152,65535,0x0012
192.168.4.75,192.168.4.133,49152,51720,502,0x0010
192.168.4.75,192.168.4.133,49152,51720,502,0x0018
192.168.4.133,192.168.4.20,52714,3001,470,0x0010
192.168.4.133,192.168.4.1,49070,3001,235,0x0018
192.168.4.1,192.168.4.133,3001,49070,498,0x0010
192.168.4.133,192.168.4.75,51720,49152,4117,0x0010
192.168.4.133,192.168.4.75,51720,49152,4117,0x0010
192.168.4.1,192.168.4.133,3001,49070,501,0x0018
192.168.4.133,192.168.4.1,49070,3001,235,0x0018
192.168.4.133,192.168.4.1,49070,3001,235,0x0011
192.168.4.133,192.168.4.1,49070,3001,235,0x0014
192.168.4.1,192.168.4.133,3001,49070,501,0x0018
192.168.4.1,192.168.4.133,3001,49080,64240,0x0002
192.168.4.133,192.168.4.75,51720,49152,4117,0x0014
192.168.4.133,192.168.4.1,49070,3001,0,0x0004
192.168.4.133,192.168.4.1,49080,3001,28960,0x0012
192.168.4.1,192.168.4.133,3001,49080,502,0x0010
192.168.4.75,192.168.4.133,49152,51726,64240,0x0002
192.168.4.1,192.168.4.133,3001,49080,502,0x0018
192.168.4.133,192.168.4.1,49080,3001,235,0x0010
192.168.4.133,192.168.4.21,44610,3001,470,0x0018
192.168.4.21,192.168.4.133,3001,44610,498,0x0010
192.168.4.21,192.168.4.133,3001,44610,501,0x0018
192.168.4.133,192.168.4.75,51726,49152,65535,0x0012
192.168.4.75,192.168.4.133,49152,51726,502,0x0010
192.168.4.75,192.168.4.133,49152,51726,502,0x0018
192.168.4.133,192.168.4.21,44610,3001,470,0x0018
192.168.4.133,192.168.4.21,44610,3001,470,0x0011
192.168.4.133,192.168.4.21,44610,3001,470,0x0014
192.168.4.133,192.168.4.20,52714,3001,470,0x0018
192.168.4.21,192.168.4.133,3001,44610,501,0x0018
192.168.4.20,192.168.4.133,3001,52714,498,0x0010
192.168.4.21,192.168.4.133,3001,44622,64240,0x0002
192.168.4.20,192.168.4.133,3001,52714,501,0x0018
192.168.4.133,192.168.4.1,49080,3001,235,0x0018
192.168.4.1,192.168.4.133,3001,49080,498,0x0010
192.168.4.1,192.168.4.133,3001,49080,501,0x0018
192.168.4.133,192.168.4.75,51726,49152,4116,0x0010
192.168.4.133,192.168.4.21,44610,3001,0,0x0004
192.168.4.133,192.168.4.21,44622,3001,28960,0x0012
192.168.4.133,192.168.4.1,49080,3001,235,0x0018
192.168.4.133,192.168.4.1,49080,3001,235,0x0011
192.168.4.133,192.168.4.1,49080,3001,235,0x0014
192.168.4.21,192.168.4.133,3001,44622,502,0x0010
192.168.4.1,192.168.4.133,3001,49080,501,0x0018
192.168.4.21,192.168.4.133,3001,44622,502,0x0018
192.168.4.1,192.168.4.133,3001,49086,64240,0x0002
192.168.4.133,192.168.4.1,49080,3001,0,0x0004
192.168.4.133,192.168.4.75,51726,49152,4116,0x0014
192.168.4.133,192.168.4.1,49086,3001,28960,0x0012
192.168.4.133,192.168.4.20,52714,3001,470,0x0018
192.168.4.133,192.168.4.20,52714,3001,470,0x0011
192.168.4.133,192.168.4.20,52714,3001,470,0x0014
192.168.4.1,192.168.4.133,3001,49086,502,0x0010
192.168.4.20,192.168.4.133,3001,52714,501,0x0018
192.168.4.75,192.168.4.133,49152,51728,64240,0x0002
192.168.4.1,192.168.4.133,3001,49086,502,0x0018
192.168.4.20,192.168.4.133,3001,52726,64240,0x0002
192.168.4.133,192.168.4.21,44622,3001,470,0x0010
192.168.4.133,192.168.4.21,44622,3001,470,0x0010
192.168.4.133,192.168.4.1,49086,3001,235,0x0010
192.168.4.133,192.168.4.20,52714,3001,0,0x0004
192.168.4.133,192.168.4.20,52726,3001,28960,0x0012
192.168.4.20,192.168.4.133,3001,52726,502,0x0010
192.168.4.20,192.168.4.133,3001,52726,502,0x0018
192.168.4.133,192.168.4.75,51728,49152,65535,0x0012
192.168.4.75,192.168.4.133,49152,51728,502,0x0010
192.168.4.75,192.168.4.133,49152,51728,502,0x0018
192.168.4.133,192.168.4.20,52726,3001,470,0x0010
192.168.4.133,192.168.4.1,49086,3001,235,0x0018
192.168.4.1,192.168.4.133,3001,49086,498,0x0010
192.168.4.1,192.168.4.133,3001,49086,501,0x0018
192.168.4.133,192.168.4.75,51728,49152,4116,0x0010
192.168.4.133,192.168.4.1,49086,3001,235,0x0018
192.168.4.133,192.168.4.1,49086,3001,235,0x0011
192.168.4.133,192.168.4.1,49086,3001,235,0x0014
192.168.4.1,192.168.4.133,3001,49086,501,0x0018
192.168.4.1,192.168.4.133,3001,49096,64240,0x0002
192.168.4.133,192.168.4.1,49086,3001,0,0x0004
192.168.4.133,192.168.4.1,49096,3001,28960,0x0012
192.168.4.1,192.168.4.133,3001,49096,502,0x0010
192.168.4.1,192.168.4.133,3001,49096,502,0x0018
192.168.4.133,192.168.4.75,51728,49152,4116,0x0014
192.168.4.133,192.168.4.21,44622,3001,470,0x0010
192.168.4.21,192.168.4.133,3001,44622,501,0x0010
192.168.4.75,192.168.4.133,49152,51732,64240,0x0002
192.168.4.133,192.168.4.21,44622,3001,470,0x0018
192.168.4.133,192.168.4.1,49096,3001,235,0x0010
192.168.4.21,192.168.4.133,3001,44622,501,0x0010
192.168.4.21,192.168.4.133,3001,44622,501,0x0018
192.168.4.133,192.168.4.21,44622,3001,470,0x0018
192.168.4.133,192.168.4.21,44622,3001,470,0x0011
192.168.4.133,192.168.4.21,44622,3001,470,0x0014
192.168.4.133,192.168.4.75,51732,49152,65535,0x0012
192.168.4.21,192.168.4.133,3001,44622,501,0x0018
192.168.4.75,192.168.4.133,49152,51732,502,0x0010
192.168.4.21,192.168.4.133,3001,44626,64240,0x0002
192.168.4.75,192.168.4.133,49152,51732,502,0x0018
192.168.4.133,192.168.4.20,52726,3001,470,0x0018
192.168.4.20,192.168.4.133,3001,52726,498,0x0010
192.168.4.133,192.168.4.21,44626,3001,28960,0x0012
192.168.4.133,192.168.4.1,49096,3001,235,0x0018
192.168.4.133,192.168.4.21,44622,3001,0,0x0004
192.168.4.21,192.168.4.133,3001,44626,502,0x0010
192.168.4.1,192.168.4.133,3001,49096,498,0x0010
192.168.4.20,192.168.4.133,3001,52726,501,0x0018
192.168.4.21,192.168.4.133,3001,44626,502,0x0018
192.168.4.133,192.168.4.75,51732,49152,4117,0x0010
192.168.4.133,192.168.4.75,51732,49152,4117,0x0010
192.168.4.1,192.168.4.133,3001,49096,501,0x0018
192.168.4.133,192.168.4.1,49096,3001,235,0x0018
192.168.4.133,192.168.4.1,49096,3001,235,0x0011
192.168.4.133,192.168.4.1,49096,3001,235,0x0014
192.168.4.133,192.168.4.20,52726,3001,470,0x0018
192.168.4.133,192.168.4.20,52726,3001,470,0x0011
192.168.4.133,192.168.4.20,52726,3001,470,0x0014
192.168.4.1,192.168.4.133,3001,49096,501,0x0018
192.168.4.20,192.168.4.133,3001,52726,501,0x0018
192.168.4.1,192.168.4.133,3001,49100,64240,0x0002
192.168.4.20,192.168.4.133,3001,52728,64240,0x0002
192.168.4.133,192.168.4.75,51732,49152,4117,0x0014
192.168.4.75,192.168.4.133,49152,51736,64240,0x0002
192.168.4.133,192.168.4.1,49096,3001,0,0x0004
192.168.4.133,192.168.4.1,49100,3001,28960,0x0012
192.168.4.133,192.168.4.21,44626,3001,470,0x0010
192.168.4.1,192.168.4.133,3001,49100,502,0x0010
192.168.4.1,192.168.4.133,3001,49100,502,0x0018
192.168.4.133,192.168.4.1,49100,3001,235,0x0010
192.168.4.133,192.168.4.20,52726,3001,0,0x0004
192.168.4.133,192.168.4.20,52728,3001,28960,0x0012
192.168.4.20,192.168.4.133,3001,52728,502,0x0010
192.168.4.20,192.168.4.133,3001,52728,502,0x0018
192.168.4.133,192.168.4.75,51736,49152,65535,0x0012
192.168.4.133,192.168.4.20,52728,3001,470,0x0010
192.168.4.75,192.168.4.133,49152,51736,502,0x0010
192.168.4.75,192.168.4.133,49152,51736,502,0x0018
192.168.4.133,192.168.4.1,49100,3001,235,0x0018
192.168.4.1,192.168.4.133,3001,49100,498,0x0010
192.168.4.133,192.168.4.75,51736,49152,4117,0x0010
192.168.4.1,192.168.4.133,3001,49100,501,0x0018
192.168.4.133,192.168.4.1,49100,3001,235,0x0018
192.168.4.133,192.168.4.1,49100,3001,235,0x0011
192.168.4.133,192.168.4.1,49100,3001,235,0x0014
192.168.4.133,192.168.4.21,44626,3001,470,0x0018
192.168.4.1,192.168.4.133,3001,49100,501,0x0018
192.168.4.21,192.168.4.133,3001,44626,498,0x0010
192.168.4.1,192.168.4.133,3001,49108,64240,0x0002
192.168.4.21,192.168.4.133,3001,44626,501,0x0018
192.168.4.133,192.168.4.1,49100,3001,0,0x0004
192.168.4.133,192.168.4.1,49108,3001,28960,0x0012
192.168.4.1,192.168.4.133,3001,49108,502,0x0010
192.168.4.1,192.168.4.133,3001,49108,502,0x0018
192.168.4.133,192.168.4.1,49108,3001,235,0x0010
192.168.4.133,192.168.4.21,44626,3001,470,0x0018
192.168.4.21,192.168.4.133,3001,44626,501,0x0018
192.168.4.21,192.168.4.133,3001,44626,501,0x0011
192.168.4.21,192.168.4.133,3001,44628,64240,0x0002
192.168.4.133,192.168.4.21,44626,3001,470,0x0011
192.168.4.133,192.168.4.21,44626,3001,470,0x0014
192.168.4.21,192.168.4.133,3001,44626,501,0x0010
192.168.4.133,192.168.4.20,52728,3001,470,0x0018
192.168.4.133,192.168.4.21,44628,3001,28960,0x0012
192.168.4.133,192.168.4.21,44626,3001,0,0x0004
192.168.4.133,192.168.4.21,44626,3001,0,0x0004
192.168.4.133,192.168.4.21,44626,3001,0,0x0004
192.168.4.20,192.168.4.133,3001,52728,498,0x0010
192.168.4.21,192.168.4.133,3001,44628,502,0x0010
192.168.4.20,192.168.4.133,3001,52728,501,0x0018
192.168.4.21,192.168.4.133,3001,44628,502,0x0018
192.168.4.133,192.168.4.1,49108,3001,235,0x0018
192.168.4.133,192.168.4.21,44628,3001,470,0x0010
192.168.4.133,192.168.4.20,52728,3001,470,0x0018
192.168.4.133,192.168.4.20,52728,3001,470,0x0011
192.168.4.133,192.168.4.20,52728,3001,470,0x0014
192.168.4.1,192.168.4.133,3001,49108,498,0x0010
192.168.4.20,192.168.4.133,3001,52728,501,0x0018
192.168.4.1,192.168.4.133,3001,49108,501,0x0018
192.168.4.20,192.168.4.133,3001,52736,64240,0x0002
192.168.4.133,192.168.4.1,49108,3001,235,0x0018
192.168.4.133,192.168.4.1,49108,3001,235,0x0011
192.168.4.133,192.168.4.1,49108,3001,235,0x0014
192.168.4.133,192.168.4.20,52728,3001,0,0x0004
192.168.4.1,192.168.4.133,3001,49108,501,0x0018
192.168.4.1,192.168.4.133,3001,49120,64240,0x0002
192.168.4.133,192.168.4.1,49108,3001,0,0x0004
192.168.4.133,192.168.4.1,49120,3001,28960,0x0012
192.168.4.1,192.168.4.133,3001,49120,502,0x0010
192.168.4.1,192.168.4.133,3001,49120,502,0x0018
192.168.4.133,192.168.4.20,52736,3001,28960,0x0012
192.168.4.20,192.168.4.133,3001,52736,502,0x0010
192.168.4.20,192.168.4.133,3001,52736,502,0x0018
192.168.4.133,192.168.4.1,49120,3001,235,0x0010
192.168.4.133,192.168.4.20,52736,3001,470,0x0010
192.168.4.133,192.168.4.1,49120,3001,235,0x0018
192.168.4.1,192.168.4.133,3001,49120,498,0x0010
192.168.4.133,192.168.4.21,44628,3001,470,0x0018
192.168.4.21,192.168.4.133,3001,44628,498,0x0010
192.168.4.1,192.168.4.133,3001,49120,501,0x0018
192.168.4.21,192.168.4.133,3001,44628,501,0x0018
192.168.4.133,192.168.4.1,49120,3001,235,0x0018
192.168.4.133,192.168.4.1,49120,3001,235,0x0011
192.168.4.133,192.168.4.1,49120,3001,235,0x0014
192.168.4.1,192.168.4.133,3001,49120,501,0x0018
192.168.4.111,192.168.4.133,80,52308,64240,0x0011
192.168.4.111,192.168.4.133,80,52320,64240,0x0002
192.168.4.1,192.168.4.133,3001,49124,64240,0x0002
192.168.4.133,192.168.4.1,49120,3001,0,0x0004
192.168.4.133,192.168.4.1,49124,3001,28960,0x0012
192.168.4.133,192.168.4.21,44628,3001,470,0x0018
192.168.4.133,192.168.4.21,44628,3001,470,0x0011
