ip.dst,ip.src,tcp.dstport,tcp.srcport,tcp.window_size_value,tcp.flags
192.168.4.76,192.168.4.133,8009,47894,501,0x0011
192.168.4.76,192.168.4.133,8009,47904,64240,0x0002
192.168.4.133,192.168.4.76,47894,8009,470,0x0010
192.168.4.76,192.168.4.133,8009,47894,501,0x0010
192.168.4.133,192.168.4.76,47904,8009,28960,0x0012
192.168.4.133,192.168.4.76,47894,8009,0,0x0004
192.168.4.133,192.168.4.76,47894,8009,0,0x0004
192.168.4.133,192.168.4.76,47894,8009,0,0x0004
192.168.4.76,192.168.4.133,8009,47904,502,0x0010
192.168.4.76,192.168.4.133,8009,47904,502,0x0018
192.168.4.133,192.168.4.76,47904,8009,470,0x0010
192.168.4.133,192.168.4.76,47904,8009,470,0x0010
192.168.4.133,192.168.4.76,47904,8009,470,0x0018
192.168.4.76,192.168.4.133,8009,47904,501,0x0010
192.168.4.76,192.168.4.133,8009,47904,501,0x0018
52.182.141.63,192.168.4.133,443,38906,501,0x0010
192.168.4.133,192.168.4.76,47904,8009,470,0x0010
192.168.4.76,192.168.4.133,8009,47904,501,0x0018
192.168.4.133,192.168.4.76,47904,8009,470,0x0018
192.168.4.133,192.168.4.76,47904,8009,470,0x0011
192.168.4.76,192.168.4.133,8009,47904,501,0x0018
192.168.4.76,192.168.4.133,8009,47904,501,0x0011
192.168.4.76,192.168.4.133,8009,47912,64240,0x0002
192.168.4.133,192.168.4.76,47904,8009,470,0x0010
192.168.4.76,192.168.4.133,8009,47904,501,0x0010
192.168.4.133,192.168.4.76,47912,8009,28960,0x0012
192.168.4.133,192.168.4.76,47904,8009,0,0x0004
192.168.4.133,192.168.4.76,47904,8009,0,0x0004
192.168.4.133,192.168.4.76,47904,8009,0,0x0004
192.168.4.76,192.168.4.133,8009,47912,502,0x0010
192.168.4.76,192.168.4.133,8009,47912,502,0x0018
192.168.4.133,192.168.4.76,47912,8009,470,0x0010
192.168.4.133,192.168.4.76,47912,8009,470,0x0018
192.168.4.76,192.168.4.133,8009,47912,501,0x0010
192.168.4.76,192.168.4.133,8009,47912,501,0x0018
192.168.4.1,192.168.4.133,80,57746,502,0x0011
192.168.4.1,192.168.4.133,80,57758,64240,0x0002
192.168.4.133,192.168.4.1,57758,80,28960,0x0012
192.168.4.133,192.168.4.1,57746,80,227,0x0018
192.168.4.133,192.168.4.1,57746,80,227,0x0011
192.168.4.1,192.168.4.133,80,57758,502,0x0010
192.168.4.1,192.168.4.133,80,57746,0,0x0004
192.168.4.1,192.168.4.133,80,57758,502,0x0018
192.168.4.1,192.168.4.133,80,57746,0,0x0004
192.168.4.133,192.168.4.1,57758,80,227,0x0010
192.168.4.133,192.168.4.76,47912,8009,470,0x0010
192.168.4.76,192.168.4.133,8009,47912,501,0x0018
192.168.4.133,192.168.4.76,47912,8009,470,0x0018
192.168.4.133,192.168.4.76,47912,8009,470,0x0011
192.168.4.76,192.168.4.133,8009,47912,501,0x0018
192.168.4.76,192.168.4.133,8009,47912,501,0x0011
192.168.4.133,192.168.4.76,47912,8009,470,0x0010
192.168.4.76,192.168.4.133,8009,47912,501,0x0010
192.168.4.133,192.168.4.76,47912,8009,0,0x0004
192.168.4.133,192.168.4.76,47912,8009,0,0x0004
192.168.4.133,192.168.4.76,47912,8009,0,0x0004
192.168.4.20,192.168.4.133,53,38108,502,0x0011
192.168.4.133,192.168.4.20,38108,53,378,0x0011
192.168.4.20,192.168.4.133,53,38108,502,0x0010
192.168.4.21,192.168.4.133,53,52924,502,0x0011
192.168.4.133,192.168.4.21,52924,53,378,0x0011
192.168.4.21,192.168.4.133,53,52924,502,0x0010
192.168.4.77,192.168.4.133,5555,40532,502,0x0011
192.168.4.77,192.168.4.133,5555,40536,64240,0x0002
192.168.4.133,192.168.4.77,40536,5555,43440,0x0012
192.168.4.133,192.168.4.77,40532,5555,679,0x0011
192.168.4.77,192.168.4.133,5555,40536,502,0x0010
192.168.4.77,192.168.4.133,5555,40532,502,0x0010
192.168.4.77,192.168.4.133,5555,40536,502,0x0018
192.168.4.133,192.168.4.77,40536,5555,679,0x0010
192.168.4.133,192.168.4.77,40536,5555,679,0x0010
192.168.4.76,192.168.4.133,8008,41880,502,0x0011
192.168.4.76,192.168.4.133,8008,41894,64240,0x0002
192.168.4.133,192.168.4.76,41894,8008,28960,0x0012
192.168.4.76,192.168.4.133,8008,41894,502,0x0010
192.168.4.76,192.168.4.133,8008,41894,502,0x0018
192.168.4.78,192.168.4.133,8008,54870,502,0x0011
192.168.4.78,192.168.4.133,8008,54882,64240,0x0002
192.168.4.133,192.168.4.76,41880,8008,453,0x0011
192.168.4.76,192.168.4.133,8008,41880,502,0x0010
192.168.4.77,192.168.4.133,9080,35598,502,0x0011
192.168.4.77,192.168.4.133,9080,35600,64240,0x0002
192.168.4.133,192.168.4.76,41894,8008,453,0x0011
192.168.4.133,192.168.4.76,41894,8008,453,0x0010
192.168.4.133,192.168.4.78,54882,8008,14480,0x0012
192.168.4.133,192.168.4.77,35600,9080,65535,0x0012
192.168.4.133,192.168.4.77,35598,9080,1358,0x0011
192.168.4.76,192.168.4.133,8008,41894,502,0x0010
192.168.4.78,192.168.4.133,8008,54882,502,0x0010
192.168.4.77,192.168.4.133,9080,35600,502,0x0010
192.168.4.76,192.168.4.133,8008,41894,502,0x0011
192.168.4.77,192.168.4.133,9080,35598,502,0x0010
192.168.4.76,192.168.4.133,8008,41898,64240,0x0002
192.168.4.78,192.168.4.133,8008,54882,502,0x0018
192.168.4.77,192.168.4.133,9080,35600,502,0x0018
192.168.4.133,192.168.4.78,54870,8008,227,0x0011
192.168.4.78,192.168.4.133,8008,54870,502,0x0010
192.168.4.133,192.168.4.77,35600,9080,1358,0x0010
192.168.4.133,192.168.4.78,54882,8008,227,0x0010
192.168.4.133,192.168.4.78,54882,8008,227,0x0010
192.168.4.133,192.168.4.76,41898,8008,28960,0x0012
192.168.4.133,192.168.4.76,41894,8008,453,0x0010
192.168.4.76,192.168.4.133,8008,41898,502,0x0010
192.168.4.76,192.168.4.133,8008,41898,502,0x0018
192.168.4.133,192.168.4.78,54882,8008,227,0x0011
192.168.4.78,192.168.4.133,8008,54882,502,0x0011
192.168.4.78,192.168.4.133,8008,54892,64240,0x0002
192.168.4.133,192.168.4.76,41898,8008,453,0x0010
192.168.4.133,192.168.4.76,41898,8008,453,0x0011
192.168.4.76,192.168.4.133,8008,41898,502,0x0011
192.168.4.76,192.168.4.133,8008,41912,64240,0x0002
192.168.4.133,192.168.4.78,54892,8008,14480,0x0012
192.168.4.78,192.168.4.133,8008,54892,502,0x0010
192.168.4.78,192.168.4.133,8008,54892,502,0x0018
192.168.4.133,192.168.4.78,54882,8008,227,0x0010
192.168.4.133,192.168.4.76,41912,8008,28960,0x0012
192.168.4.76,192.168.4.133,8008,41912,502,0x0010
192.168.4.76,192.168.4.133,8008,41912,502,0x0018
192.168.4.133,192.168.4.78,54892,8008,227,0x0010
192.168.4.133,192.168.4.76,41898,8008,453,0x0010
192.168.4.133,192.168.4.76,41912,8008,453,0x0010
192.168.4.133,192.168.4.78,54892,8008,227,0x0011
192.168.4.78,192.168.4.133,8008,54892,502,0x0011
192.168.4.78,192.168.4.133,8008,54894,64240,0x0002
192.168.4.133,192.168.4.76,41912,8008,453,0x0011
192.168.4.133,192.168.4.76,41912,8008,453,0x0010
192.168.4.76,192.168.4.133,8008,41912,502,0x0010
192.168.4.76,192.168.4.133,8008,41912,502,0x0011
192.168.4.76,192.168.4.133,8008,41924,64240,0x0002
192.168.4.133,192.168.4.78,54894,8008,14480,0x0012
192.168.4.133,192.168.4.78,54892,8008,227,0x0010
192.168.4.78,192.168.4.133,8008,54894,502,0x0010
192.168.4.78,192.168.4.133,8008,54894,502,0x0018
192.168.4.133,192.168.4.76,41912,8008,453,0x0010
192.168.4.133,192.168.4.76,41924,8008,28960,0x0012
192.168.4.133,192.168.4.78,54894,8008,227,0x0010
192.168.4.133,192.168.4.78,54894,8008,227,0x0010
192.168.4.76,192.168.4.133,8008,41924,502,0x0010
192.168.4.76,192.168.4.133,8008,41924,502,0x0018
192.168.4.133,192.168.4.78,54894,8008,227,0x0011
192.168.4.78,192.168.4.133,8008,54894,502,0x0011
192.168.4.78,192.168.4.133,8008,54900,64240,0x0002
192.168.4.133,192.168.4.76,41924,8008,453,0x0010
192.168.4.133,192.168.4.78,54894,8008,227,0x0010
192.168.4.133,192.168.4.78,54900,8008,14480,0x0012
192.168.4.78,192.168.4.133,8008,54900,502,0x0010
192.168.4.78,192.168.4.133,8008,54900,502,0x0018
192.168.4.133,192.168.4.76,41924,8008,453,0x0010
192.168.4.133,192.168.4.78,54900,8008,227,0x0010
52.182.141.63,192.168.4.133,443,38906,501,0x0018
52.182.141.63,192.168.4.133,443,38906,501,0x0010
52.182.141.63,192.168.4.133,443,38906,501,0x0018
52.182.141.63,192.168.4.133,443,38906,501,0x0010
52.182.141.63,192.168.4.133,443,38906,501,0x0018
52.182.141.63,192.168.4.133,443,38906,501,0x0010
52.182.141.63,192.168.4.133,443,38906,501,0x0018
52.182.141.63,192.168.4.133,443,38906,501,0x0018
192.168.4.133,52.182.141.63,38906,443,16386,0x0010
192.168.4.133,52.182.141.63,38906,443,16386,0x0010
192.168.4.133,52.182.141.63,38906,443,16380,0x0010
192.168.4.133,52.182.141.63,38906,443,16386,0x0010
192.168.4.133,52.182.141.63,38906,443,16386,0x0018
52.182.141.63,192.168.4.133,443,38906,501,0x0010
192.168.4.78,192.168.4.133,10001,49830,502,0x0011
192.168.4.78,192.168.4.133,10001,49844,64240,0x0002
192.168.4.133,192.168.4.78,49830,10001,227,0x0011
192.168.4.78,192.168.4.133,10001,49830,502,0x0010
192.168.4.133,192.168.4.78,49844,10001,14480,0x0012
192.168.4.78,192.168.4.133,10001,49844,502,0x0010
192.168.4.78,192.168.4.133,10001,49844,502,0x0018
192.168.4.133,192.168.4.78,49844,10001,227,0x0010
192.168.4.133,192.168.4.78,49844,10001,227,0x0018
192.168.4.133,192.168.4.78,49844,10001,227,0x0011
192.168.4.78,192.168.4.133,10001,49844,502,0x0010
192.168.4.78,192.168.4.133,10001,49844,502,0x0011
192.168.4.78,192.168.4.133,10001,49852,64240,0x0002
192.168.4.133,192.168.4.78,49844,10001,227,0x0010
192.168.4.133,192.168.4.78,49852,10001,14480,0x0012
192.168.4.78,192.168.4.133,10001,49852,502,0x0010
192.168.4.78,192.168.4.133,10001,49852,502,0x0018
192.168.4.133,192.168.4.78,49852,10001,243,0x0010
192.168.4.133,192.168.4.78,49852,10001,243,0x0010
192.168.4.113,192.168.4.133,5555,60664,502,0x0018
192.168.4.133,192.168.4.113,60664,5555,679,0x0010
192.168.4.133,192.168.4.78,49852,10001,243,0x0018
192.168.4.78,192.168.4.133,10001,49852,498,0x0010
192.168.4.78,192.168.4.133,10001,49852,501,0x0018
192.168.4.133,192.168.4.78,49852,10001,243,0x0010
192.168.4.133,192.168.4.78,49852,10001,243,0x0018
192.168.4.133,192.168.4.78,49852,10001,243,0x0011
192.168.4.78,192.168.4.133,10001,49852,501,0x0011
192.168.4.133,192.168.4.78,49852,10001,243,0x0010
192.168.4.78,192.168.4.133,8443,38810,501,0x0018
192.168.4.78,192.168.4.133,8443,38810,501,0x0011
192.168.4.78,192.168.4.133,8443,38822,64240,0x0002
192.168.4.133,192.168.4.78,38822,8443,14480,0x0012
192.168.4.133,192.168.4.78,38810,8443,245,0x0010
192.168.4.78,192.168.4.133,8443,38822,502,0x0010
192.168.4.78,192.168.4.133,8443,38822,502,0x0018
192.168.4.133,192.168.4.78,38810,8443,245,0x0011
192.168.4.133,192.168.4.78,38810,8443,245,0x0018
192.168.4.78,192.168.4.133,8443,38810,0,0x0004
192.168.4.78,192.168.4.133,8443,38810,0,0x0004
192.168.4.133,192.168.4.78,38822,8443,245,0x0010
192.168.4.133,192.168.4.78,38822,8443,245,0x0018
192.168.4.78,192.168.4.133,8443,38822,501,0x0010
192.168.4.78,192.168.4.133,8443,38822,501,0x0018
192.168.4.76,192.168.4.133,8443,44980,501,0x0018
192.168.4.76,192.168.4.133,8443,44980,501,0x0011
192.168.4.76,192.168.4.133,8443,44988,64240,0x0002
192.168.4.76,192.168.4.133,8443,44980,501,0x0011
192.168.4.133,192.168.4.76,44980,8443,472,0x0011
192.168.4.133,192.168.4.76,44988,8443,28960,0x0012
192.168.4.133,192.168.4.76,44980,8443,472,0x0018
192.168.4.133,192.168.4.76,44980,8443,472,0x0010
192.168.4.133,192.168.4.76,44980,8443,472,0x0010
192.168.4.76,192.168.4.133,8443,44980,0,0x0004
192.168.4.76,192.168.4.133,8443,44988,502,0x0010
192.168.4.76,192.168.4.133,8443,44980,0,0x0004
192.168.4.76,192.168.4.133,8443,44980,0,0x0004
192.168.4.76,192.168.4.133,8443,44980,0,0x0004
192.168.4.76,192.168.4.133,8443,44988,502,0x0018
192.168.4.133,192.168.4.78,38822,8443,245,0x0010
192.168.4.78,192.168.4.133,8443,38822,501,0x0018
192.168.4.133,192.168.4.76,44988,8443,472,0x0010
192.168.4.133,192.168.4.76,44988,8443,472,0x0018
192.168.4.76,192.168.4.133,8443,44988,501,0x0010
192.168.4.76,192.168.4.133,8443,44988,501,0x0018
192.168.4.133,192.168.4.78,38822,8443,245,0x0010
192.168.4.133,192.168.4.76,44988,8443,472,0x0010
192.168.4.76,192.168.4.133,8443,44988,501,0x0018
192.168.4.133,192.168.4.76,44988,8443,472,0x0010
52.182.141.63,192.168.4.133,443,38906,501,0x0018
52.182.141.63,192.168.4.133,443,38906,501,0x0010
52.182.141.63,192.168.4.133,443,38906,501,0x0018
192.168.4.133,52.182.141.63,38906,443,16386,0x0010
192.168.4.1,192.168.4.133,53,46090,502,0x0011
192.168.4.133,192.168.4.1,46090,53,227,0x0011
192.168.4.1,192.168.4.133,53,46090,502,0x0010
192.168.4.133,52.182.141.63,38906,443,16386,0x0018
52.182.141.63,192.168.4.133,443,38906,501,0x0010
52.182.141.63,192.168.4.133,443,38906,501,0x0018
192.168.4.133,52.182.141.63,38906,443,16386,0x0010
192.168.4.1,192.168.4.133,80,57758,502,0x0011
192.168.4.1,192.168.4.133,80,51762,64240,0x0002
192.168.4.133,192.168.4.1,51762,80,28960,0x0012
192.168.4.133,192.168.4.1,57758,80,227,0x0018
192.168.4.133,192.168.4.1,57758,80,227,0x0011
192.168.4.1,192.168.4.133,80,51762,502,0x0010
192.168.4.1,192.168.4.133,80,51762,502,0x0018
192.168.4.1,192.168.4.133,80,57758,0,0x0004
192.168.4.1,192.168.4.133,80,57758,0,0x0004
192.168.4.133,192.168.4.1,51762,80,227,0x0010
192.168.4.77,192.168.4.133,5555,40536,502,0x0011
192.168.4.77,192.168.4.133,5555,37686,64240,0x0002
192.168.4.77,192.168.4.133,9080,35600,502,0x0011
192.168.4.77,192.168.4.133,9080,53576,64240,0x0002
192.168.4.76,192.168.4.133,8008,41924,502,0x0011
192.168.4.76,192.168.4.133,8008,54698,64240,0x0002
192.168.4.78,192.168.4.133,8008,54900,502,0x0011
192.168.4.78,192.168.4.133,8008,52878,64240,0x0002
192.168.4.133,192.168.4.76,41924,8008,453,0x0011
192.168.4.133,192.168.4.76,54698,8008,28960,0x0012
192.168.4.133,192.168.4.78,52878,8008,14480,0x0012
192.168.4.76,192.168.4.133,8008,41924,502,0x0010
192.168.4.76,192.168.4.133,8008,54698,502,0x0010
192.168.4.78,192.168.4.133,8008,52878,502,0x0010
192.168.4.76,192.168.4.133,8008,54698,502,0x0018
192.168.4.78,192.168.4.133,8008,52878,502,0x0018
192.168.4.133,192.168.4.78,54900,8008,227,0x0011
192.168.4.78,192.168.4.133,8008,54900,502,0x0010
192.168.4.133,192.168.4.77,40536,5555,679,0x0011
192.168.4.133,192.168.4.78,52878,8008,227,0x0010
192.168.4.133,192.168.4.77,37686,5555,43440,0x0012
192.168.4.77,192.168.4.133,5555,40536,502,0x0010
192.168.4.77,192.168.4.133,5555,37686,502,0x0010
192.168.4.77,192.168.4.133,5555,37686,502,0x0018
192.168.4.133,192.168.4.77,53576,9080,65535,0x0012
192.168.4.133,192.168.4.77,35600,9080,1358,0x0011
192.168.4.133,192.168.4.77,37686,5555,679,0x0010
192.168.4.133,192.168.4.77,37686,5555,679,0x0010
192.168.4.77,192.168.4.133,9080,53576,502,0x0010
192.168.4.77,192.168.4.133,9080,35600,502,0x0010
192.168.4.77,192.168.4.133,9080,53576,502,0x0018
192.168.4.133,192.168.4.77,53576,9080,1358,0x0010
192.168.4.133,192.168.4.77,53576,9080,1358,0x0011
192.168.4.133,192.168.4.76,54698,8008,453,0x0010
192.168.4.77,192.168.4.133,9080,53576,502,0x0011
192.168.4.77,192.168.4.133,9080,53584,64240,0x0002
192.168.4.133,192.168.4.77,53576,9080,1358,0x0010
192.168.4.133,192.168.4.77,53584,9080,65535,0x0012
192.168.4.77,192.168.4.133,9080,53584,502,0x0010
192.168.4.77,192.168.4.133,9080,53584,502,0x0018
192.168.4.133,192.168.4.77,53584,9080,1358,0x0010
192.168.4.113,192.168.4.133,5555,60664,502,0x0011
192.168.4.113,192.168.4.133,5555,56562,64240,0x0002
192.168.4.133,192.168.4.113,60664,5555,679,0x0011
192.168.4.133,192.168.4.113,56562,5555,43440,0x0012
192.168.4.113,192.168.4.133,5555,60664,502,0x0010
192.168.4.113,192.168.4.133,5555,56562,502,0x0010
192.168.4.113,192.168.4.133,5555,56562,502,0x0018
192.168.4.133,192.168.4.113,56562,5555,679,0x0010
192.168.4.133,192.168.4.113,56562,5555,679,0x0011
192.168.4.133,192.168.4.113,56562,5555,679,0x0014
192.168.4.113,192.168.4.133,5555,56570,64240,0x0002
192.168.4.133,192.168.4.113,56570,5555,43440,0x0012
192.168.4.113,192.168.4.133,5555,56570,502,0x0010
192.168.4.113,192.168.4.133,5555,56570,502,0x0018
192.168.4.133,192.168.4.113,56570,5555,696,0x0010
192.168.4.133,192.168.4.113,56570,5555,696,0x0011
192.168.4.133,192.168.4.113,56570,5555,696,0x0014
192.168.4.113,192.168.4.133,5555,56576,64240,0x0002
192.168.4.133,192.168.4.113,56576,5555,43440,0x0012
192.168.4.113,192.168.4.133,5555,56576,502,0x0010
192.168.4.113,192.168.4.133,5555,56576,502,0x0018
192.168.4.133,192.168.4.113,56576,5555,679,0x0010
192.168.4.133,192.168.4.113,56576,5555,679,0x0018
192.168.4.113,192.168.4.133,5555,56576,502,0x0010
192.168.4.133,192.168.4.113,56576,5555,679,0x0018
192.168.4.113,192.168.4.133,5555,56576,502,0x0010
192.168.4.78,192.168.4.133,8443,38822,501,0x0018
192.168.4.78,192.168.4.133,8443,38822,501,0x0011
192.168.4.78,192.168.4.133,8443,35242,64240,0x0002
192.168.4.133,192.168.4.78,38822,8443,245,0x0010
192.168.4.133,192.168.4.78,35242,8443,14480,0x0012
192.168.4.133,192.168.4.78,38822,8443,245,0x0011
192.168.4.133,192.168.4.78,38822,8443,245,0x0018
192.168.4.78,192.168.4.133,8443,35242,502,0x0010
192.168.4.78,192.168.4.133,8443,38822,0,0x0004
192.168.4.78,192.168.4.133,8443,38822,0,0x0004
192.168.4.78,192.168.4.133,8443,35242,502,0x0018
192.168.4.133,192.168.4.78,35242,8443,245,0x0010
192.168.4.133,192.168.4.78,35242,8443,245,0x0018
192.168.4.78,192.168.4.133,8443,35242,501,0x0010
192.168.4.78,192.168.4.133,8443,35242,501,0x0018
192.168.4.133,192.168.4.78,35242,8443,245,0x0010
192.168.4.78,192.168.4.133,8443,35242,501,0x0018
192.168.4.133,192.168.4.78,35242,8443,245,0x0010
192.168.4.76,192.168.4.133,8443,44988,501,0x0018
192.168.4.76,192.168.4.133,8443,44988,501,0x0011
192.168.4.76,192.168.4.133,8443,46298,64240,0x0002
192.168.4.133,152.199.4.33,56000,443,135,0x0018
192.168.4.133,152.199.4.33,56000,443,135,0x0018
192.168.4.133,152.199.4.33,56000,443,135,0x0011
152.199.4.33,192.168.4.133,443,56000,501,0x0010
152.199.4.33,192.168.4.133,443,56000,501,0x0011
192.168.4.133,192.168.4.76,46298,8443,28960,0x0012
192.168.4.133,192.168.4.76,44988,8443,472,0x0011
192.168.4.133,192.168.4.76,44988,8443,472,0x0010
192.168.4.76,192.168.4.133,8443,46298,502,0x0010
192.168.4.76,192.168.4.133,8443,44988,0,0x0004
192.168.4.76,192.168.4.133,8443,44988,0,0x0004
192.168.4.76,192.168.4.133,8443,46298,502,0x0018
192.168.4.133,192.168.4.76,44988,8443,472,0x0018
192.168.4.76,192.168.4.133,8443,44988,0,0x0004
192.168.4.133,192.168.4.76,46298,8443,472,0x0018
192.168.4.76,192.168.4.133,8443,46298,501,0x0010
192.168.4.76,192.168.4.133,8443,46298,501,0x0018
192.168.4.133,192.168.4.76,46298,8443,472,0x0010
192.168.4.76,192.168.4.133,8443,46298,501,0x0010
192.168.4.133,152.199.4.33,56000,443,135,0x0010
192.168.4.133,192.168.4.76,46298,8443,472,0x0010
192.168.4.76,192.168.4.133,8443,46298,501,0x0018
192.168.4.133,192.168.4.76,46298,8443,472,0x0010
52.182.141.63,192.168.4.133,443,38906,501,0x0018
52.182.141.63,192.168.4.133,443,38906,501,0x0010
52.182.141.63,192.168.4.133,443,38906,501,0x0018
52.182.141.63,192.168.4.133,443,38906,501,0x0010
52.182.141.63,192.168.4.133,443,38906,501,0x0018
52.182.141.63,192.168.4.133,443,38906,501,0x0018
192.168.4.133,52.182.141.63,38906,443,16386,0x0010
192.168.4.133,52.182.141.63,38906,443,16380,0x0010
192.168.4.133,52.182.141.63,38906,443,16386,0x0010
192.168.4.133,52.182.141.63,38906,443,16386,0x0018
52.182.141.63,192.168.4.133,443,38906,501,0x0010
192.168.4.133,192.168.4.1,51762,80,227,0x0018
192.168.4.133,192.168.4.1,51762,80,227,0x0011
192.168.4.1,192.168.4.133,80,51762,502,0x0010
192.168.4.1,192.168.4.133,80,51762,502,0x0011
192.168.4.1,192.168.4.133,80,51772,64240,0x0002
192.168.4.133,192.168.4.1,51762,80,227,0x0010
192.168.4.133,192.168.4.1,51772,80,28960,0x0012
192.168.4.1,192.168.4.133,80,51772,502,0x0010
192.168.4.1,192.168.4.133,80,51772,502,0x0018
192.168.4.133,192.168.4.1,51772,80,227,0x0010
192.168.4.133,192.168.4.1,51772,80,227,0x0018
192.168.4.133,192.168.4.1,51772,80,227,0x0011
192.168.4.1,192.168.4.133,80,51772,502,0x0010
192.168.4.1,192.168.4.133,80,51772,502,0x0011
192.168.4.1,192.168.4.133,80,51788,64240,0x0002
192.168.4.133,192.168.4.1,51788,80,28960,0x0012
192.168.4.133,192.168.4.1,51772,80,227,0x0010
192.168.4.1,192.168.4.133,80,51788,502,0x0010
192.168.4.1,192.168.4.133,80,51788,502,0x0018
192.168.4.133,192.168.4.1,51788,80,227,0x0010
192.168.4.133,192.168.4.1,51788,80,227,0x0018
192.168.4.133,192.168.4.1,51788,80,227,0x0011
192.168.4.1,192.168.4.133,80,51788,502,0x0010
192.168.4.1,192.168.4.133,80,51788,502,0x0011
192.168.4.1,192.168.4.133,80,51804,64240,0x0002
192.168.4.133,192.168.4.1,51788,80,227,0x0010
192.168.4.133,192.168.4.1,51804,80,28960,0x0012
192.168.4.1,192.168.4.133,80,51804,502,0x0010
192.168.4.1,192.168.4.133,80,51804,502,0x0018
208.80.153.240,192.168.4.133,443,37080,501,0x0018
208.80.153.240,192.168.4.133,443,37080,501,0x0018
208.80.153.240,192.168.4.133,443,37080,501,0x0011
192.168.4.133,208.80.153.240,37080,443,84,0x0018
192.168.4.133,208.80.153.240,37080,443,84,0x0011
208.80.153.240,192.168.4.133,443,37080,0,0x0004
208.80.153.240,192.168.4.133,443,37080,0,0x0004
192.168.4.133,208.80.153.240,37080,443,0,0x0004
192.168.4.133,208.80.153.240,37080,443,0,0x0004
192.168.4.1,192.168.4.133,80,51804,502,0x0018
192.168.4.133,192.168.4.1,51804,80,227,0x0010
192.168.4.133,192.168.4.1,51804,80,227,0x0018
192.168.4.133,192.168.4.1,51804,80,227,0x0011
192.168.4.1,192.168.4.133,80,51804,502,0x0010
192.168.4.1,192.168.4.133,80,51804,502,0x0011
192.168.4.1,192.168.4.133,80,51808,64240,0x0002
192.168.4.133,192.168.4.1,51804,80,227,0x0010
192.168.4.133,192.168.4.1,51808,80,28960,0x0012
192.168.4.1,192.168.4.133,80,51808,502,0x0010
192.168.4.1,192.168.4.133,80,51808,502,0x0018
192.168.4.133,192.168.4.1,51808,80,227,0x0010
192.168.4.133,192.168.4.1,51808,80,227,0x0018
192.168.4.133,192.168.4.1,51808,80,227,0x0011
192.168.4.1,192.168.4.133,80,51808,502,0x0010
192.168.4.1,192.168.4.133,80,51808,502,0x0011
192.168.4.1,192.168.4.133,80,51816,64240,0x0002
192.168.4.133,192.168.4.1,51808,80,227,0x0010
192.168.4.133,192.168.4.1,51816,80,28960,0x0012
192.168.4.1,192.168.4.133,80,51816,502,0x0010
192.168.4.1,192.168.4.133,80,51816,502,0x0018
192.168.4.133,192.168.4.1,51816,80,227,0x0010
192.168.4.133,192.168.4.1,51816,80,227,0x0018
192.168.4.133,192.168.4.1,51816,80,227,0x0011
192.168.4.1,192.168.4.133,80,51816,502,0x0010
192.168.4.1,192.168.4.133,80,51816,502,0x0011
192.168.4.1,192.168.4.133,80,51824,64240,0x0002
192.168.4.133,192.168.4.1,51824,80,28960,0x0012
192.168.4.133,192.168.4.1,51816,80,227,0x0010
192.168.4.1,192.168.4.133,80,51824,502,0x0010
192.168.4.1,192.168.4.133,80,51824,502,0x0018
192.168.4.133,192.168.4.1,51824,80,235,0x0010
52.182.141.63,192.168.4.133,443,38906,501,0x0018
52.182.141.63,192.168.4.133,443,38906,501,0x0010
52.182.141.63,192.168.4.133,443,38906,501,0x0018
192.168.4.133,52.182.141.63,38906,443,16386,0x0010
192.168.4.133,52.182.141.63,38906,443,16384,0x0018
52.182.141.63,192.168.4.133,443,38906,501,0x0010
52.182.141.63,192.168.4.133,443,38906,501,0x0018
192.168.4.76,192.168.4.133,8008,54698,502,0x0011
192.168.4.76,192.168.4.133,8008,54710,64240,0x0002
192.168.4.78,192.168.4.133,8008,52878,502,0x0011
192.168.4.78,192.168.4.133,8008,52894,64240,0x0002
192.168.4.77,192.168.4.133,5555,37686,502,0x0011
192.168.4.77,192.168.4.133,5555,37690,64240,0x0002
192.168.4.133,192.168.4.78,52894,8008,14480,0x0012
192.168.4.133,192.168.4.76,54710,8008,28960,0x0012
192.168.4.78,192.168.4.133,8008,52894,502,0x0010
192.168.4.78,192.168.4.133,8008,52894,502,0x0018
192.168.4.76,192.168.4.133,8008,54710,502,0x0010
192.168.4.76,192.168.4.133,8008,54710,502,0x0018
192.168.4.133,192.168.4.76,54698,8008,453,0x0011
192.168.4.133,192.168.4.78,52878,8008,227,0x0011
192.168.4.76,192.168.4.133,8008,54698,502,0x0010
192.168.4.78,192.168.4.133,8008,52878,502,0x0010
192.168.4.133,192.168.4.78,52894,8008,227,0x0010
192.168.4.77,192.168.4.133,9080,53584,502,0x0011
192.168.4.133,192.168.4.77,37690,5555,43440,0x0012
192.168.4.133,192.168.4.77,37686,5555,679,0x0011
192.168.4.77,192.168.4.133,5555,37690,502,0x0010
192.168.4.77,192.168.4.133,5555,37686,502,0x0010
192.168.4.77,192.168.4.133,9080,53594,64240,0x0002
192.168.4.77,192.168.4.133,5555,37690,502,0x0018
192.168.4.133,192.168.4.77,53594,9080,65535,0x0012
192.168.4.133,192.168.4.77,37690,5555,679,0x0010
192.168.4.133,192.168.4.77,37690,5555,679,0x0010
192.168.4.133,192.168.4.77,53584,9080,1358,0x0011
192.168.4.77,192.168.4.133,9080,53594,502,0x0010
192.168.4.77,192.168.4.133,9080,53584,502,0x0010
